"car_value","salary_range","debt_to_income_ratio","loan_length","repaid_loan_on_prev_car","size_of_downpayment","driver_tenure","repaid"
32286,"0 - 20K €",0.404377311,18,FALSE,"0%",6.716424714,0
39258,"0 - 20K €",0.35958587,18,FALSE,"20%",6.631995217,0
58404,"0 - 20K €",0.574828552,13,TRUE,"10%",6.922570124,1
65088,"20K - 40K €",0.388469099,11,TRUE,"0%",6.830586237,1
15819,"40K - 60K €",0.710655928,17,FALSE,"10%",NA,0
13169,"0 - 20K €",0.726401712,17,TRUE,"0%",6.360015581,0
44305,"0 - 20K €",0.593888064,19,FALSE,"10%",6.857210856,0
57244,"0 - 20K €",0.294187389,18,FALSE,"40%",6.836513622,0
12703,"0 - 20K €",0.273215655,13,FALSE,"20%",5.53447792,0
16469,"40K - 60K €",0.627561932,21,FALSE,"30%",2.911779097,1
16226,"0 - 20K €",0.562611877,17,FALSE,"10%",4.560628254,0
93275,"20K - 40K €",0.437422436,16,TRUE,"30%",6.436911912,1
18265,"20K - 40K €",0.722529211,17,TRUE,"0%",5.731533942,0
93877,"0 - 20K €",0.579731184,20,TRUE,"30%",6.883045068,1
18789,"40K - 60K €",0.708915597,7,TRUE,"20%",3.496551393,0
14207,"0 - 20K €",0.565004363,19,FALSE,"0%",2.36528403,0
66334,"0 - 20K €",0.319647383,20,TRUE,"40%",6.945255025,0
19136,"0 - 20K €",0.276977829,16,FALSE,"40%",6.816576961,0
11544,"20K - 40K €",0.697179125,20,TRUE,"0%",NA,1
14177,"60K+ €",0.731852559,7,TRUE,"0%",6.743018437,0
26738,"0 - 20K €",0.327596742,18,FALSE,"10%",6.632630338,0
22876,"0 - 20K €",0.421768272,19,FALSE,"20%",5.562956136,0
11951,"20K - 40K €",0.725890676,7,FALSE,"0%",6.716816472,0
28192,"0 - 20K €",0.67905829,16,FALSE,"20%",1.532450916,1
55377,"0 - 20K €",0.319512753,20,TRUE,"40%",6.626350411,0
28238,"20K - 40K €",0.299867785,6,TRUE,"40%",5.884978731,0
14705,"20K - 40K €",0.723980593,17,TRUE,"10%",5.837022297,1
93391,"0 - 20K €",0.443380824,21,FALSE,"20%",5.910752972,0
22172,"20K - 40K €",0.725339421,8,TRUE,"0%",0.419875954,0
20239,"0 - 20K €",0.279337605,17,FALSE,"40%",6.795379609,0
43169,"20K - 40K €",0.654349126,20,TRUE,"10%",NA,1
16454,"20K - 40K €",0.716505982,6,TRUE,"10%",5.856942716,0
70128,"60K+ €",0.730019304,6,TRUE,"0%",3.781468665,0
36863,"40K - 60K €",0.727852968,18,FALSE,"0%",0.682322995,1
46732,"0 - 20K €",0.28357327,20,FALSE,"30%",6.789582734,0
16531,"20K - 40K €",0.686789508,6,TRUE,"10%",6.824739518,0
55711,"40K - 60K €",0.553129048,6,TRUE,"40%",1.527688795,0
17930,"20K - 40K €",0.707445953,6,FALSE,"20%",6.939430961,0
36043,"20K - 40K €",0.72221507,6,FALSE,"20%",6.525966644,0
45909,"0 - 20K €",0.498862607,20,FALSE,"0%",6.369461088,0
22944,"20K - 40K €",0.710153395,21,FALSE,"20%",1.833010942,1
60326,"0 - 20K €",0.704573087,10,FALSE,"20%",0.112721802,1
84150,"0 - 20K €",0.34292777,19,FALSE,"40%",NA,0
26419,"0 - 20K €",0.708606808,8,FALSE,"0%",NA,1
35733,"0 - 20K €",0.317095278,17,FALSE,"40%",6.903475339,0
16578,"20K - 40K €",0.55798682,10,TRUE,"30%",3.367151589,0
18278,"0 - 20K €",0.330619271,18,FALSE,"0%",4.187539096,0
50466,"40K - 60K €",0.727373398,7,TRUE,"0%",4.781863028,0
15346,"40K - 60K €",0.690550383,21,FALSE,"30%",2.389834798,1
16258,"40K - 60K €",0.650421932,19,TRUE,"40%",6.454766912,1
19781,"20K - 40K €",0.687292113,7,TRUE,"20%",6.149819897,0
12034,"20K - 40K €",0.72481791,14,TRUE,"10%",3.857351463,1
16473,"0 - 20K €",0.67405733,14,TRUE,"0%",1.960224889,1
35125,"20K - 40K €",0.492720056,14,TRUE,"30%",6.280487662,1
26808,"60K+ €",0.68865327,21,FALSE,"30%",0.923255223,1
24416,"0 - 20K €",0.399016176,19,FALSE,"10%",5.903764026,0
21848,"0 - 20K €",0.304700684,15,FALSE,"30%",6.673787163,0
28532,"20K - 40K €",0.724934676,15,FALSE,"0%",0.125022347,1
12874,"0 - 20K €",0.494923119,12,FALSE,"30%",6.092160337,0
48479,"0 - 20K €",0.413793375,15,FALSE,"30%",1.706438585,1
11643,"20K - 40K €",0.534873431,6,TRUE,"30%",2.744958005,0
11483,"20K - 40K €",0.719373395,11,TRUE,"0%",NA,1
12134,"40K - 60K €",0.627410288,20,FALSE,"10%",1.931400186,1
10958,"20K - 40K €",0.726479544,15,TRUE,"0%",6.342631471,1
88863,"0 - 20K €",0.522511817,21,TRUE,"30%",5.732525395,0
15660,"60K+ €",0.721844061,19,FALSE,"20%",0.874515774,1
57371,"60K+ €",0.376756696,20,TRUE,"40%",5.479785165,1
10617,"20K - 40K €",0.730749732,20,TRUE,"20%",2.593112221,1
22540,"20K - 40K €",0.701682654,20,FALSE,"20%",1.720212719,1
105653,"0 - 20K €",0.467177649,21,FALSE,"40%",NA,0
31735,"20K - 40K €",0.631875495,6,TRUE,"30%",5.385486324,0
16913,"60K+ €",0.69907921,19,TRUE,"10%",6.642474334,1
12972,"0 - 20K €",0.435591974,6,TRUE,"40%",4.984481511,0
18978,"60K+ €",0.72597097,11,FALSE,"10%",0.114893708,1
10721,"0 - 20K €",0.372496836,12,FALSE,"0%",2.997062728,0
23202,"40K - 60K €",0.607765201,17,TRUE,"20%",4.975826136,1
11943,"40K - 60K €",0.724828105,18,TRUE,"20%",5.323411108,0
29877,"40K - 60K €",0.712693432,7,TRUE,"20%",NA,0
20861,"20K - 40K €",0.578206043,6,TRUE,"40%",6.521617481,0
13997,"20K - 40K €",0.723605937,7,TRUE,"10%",6.225024466,0
17244,"40K - 60K €",0.720934434,12,TRUE,"10%",0.761972234,1
26194,"40K - 60K €",0.682578309,6,TRUE,"20%",5.613395872,0
28838,"40K - 60K €",0.579356027,10,TRUE,"0%",6.367551497,1
66051,"0 - 20K €",0.384115777,20,FALSE,"30%",6.913152262,0
14965,"20K - 40K €",0.705384895,21,FALSE,"30%",3.647977615,1
13047,"0 - 20K €",0.397810002,18,TRUE,"10%",5.756502422,0
45898,"20K - 40K €",0.730171898,6,TRUE,"10%",6.806005491,1
28990,"20K - 40K €",0.645578475,19,FALSE,"30%",0.490572541,1
53196,"0 - 20K €",0.440372704,17,TRUE,"40%",6.938798667,1
18056,"20K - 40K €",0.476599175,8,TRUE,"40%",0.910518857,0
17441,"0 - 20K €",0.383238467,19,TRUE,"40%",6.348607173,0
11124,"0 - 20K €",0.261667999,11,FALSE,"40%",6.638310684,0
11873,"0 - 20K €",0.66912767,17,FALSE,"10%",2.047188572,1
11615,"20K - 40K €",0.706583758,18,TRUE,"20%",3.022587569,1
10174,"40K - 60K €",0.721155412,13,TRUE,"40%",6.390094335,1
45666,"40K - 60K €",0.686880768,6,TRUE,"40%",5.488474796,0
30113,"20K - 40K €",0.540488054,6,TRUE,"40%",5.782805443,0
17058,"20K - 40K €",0.657386169,16,TRUE,"30%",5.476485174,1
21804,"0 - 20K €",0.578242434,18,FALSE,"40%",0.979863868,1
17424,"60K+ €",0.725547466,21,TRUE,"10%",3.233063858,1
40578,"20K - 40K €",0.636549199,19,TRUE,"30%",6.224621996,1
20201,"20K - 40K €",0.566763095,11,TRUE,"20%",1.55574109,1
34575,"0 - 20K €",0.712091562,7,TRUE,"10%",6.920722615,0
55329,"60K+ €",0.721414021,6,TRUE,"30%",NA,0
13971,"60K+ €",0.685660762,13,TRUE,"20%",4.993848022,1
65620,"0 - 20K €",0.272387103,19,FALSE,"30%",5.739484683,0
42122,"20K - 40K €",0.69181909,21,TRUE,"40%",6.376946271,1
26063,"20K - 40K €",0.72141577,14,FALSE,"20%",0.44456501,1
24139,"0 - 20K €",0.498750853,20,FALSE,"40%",3.747234207,0
12173,"20K - 40K €",0.271088466,18,TRUE,"10%",4.239764882,0
18854,"20K - 40K €",0.671230798,21,FALSE,"20%",1.740836358,1
14098,"40K - 60K €",0.723718458,9,TRUE,"0%",4.479908528,0
65594,"40K - 60K €",0.730252852,6,FALSE,"0%",NA,0
13945,"60K+ €",0.730856818,6,TRUE,"0%",6.86835583,0
24799,"40K - 60K €",0.688561098,19,TRUE,"10%",5.953797674,1
16180,"20K - 40K €",0.507634013,6,TRUE,"20%",6.359343778,1
16288,"60K+ €",0.629154684,17,TRUE,"40%",2.785288673,1
18159,"20K - 40K €",0.708809316,8,TRUE,"10%",1.046240114,1
20357,"0 - 20K €",0.622493981,20,TRUE,"0%",3.545649138,0
73099,"0 - 20K €",0.457464751,20,FALSE,"30%",6.935021522,0
36754,"0 - 20K €",0.306928336,18,FALSE,"10%",6.528543265,0
55752,"0 - 20K €",0.712485101,14,TRUE,"20%",1.515831208,1
73782,"20K - 40K €",0.416564096,6,TRUE,"40%",6.785380848,0
12178,"0 - 20K €",0.721570755,10,TRUE,"10%",5.658380374,0
51479,"0 - 20K €",0.685729569,19,TRUE,"30%",6.718685361,1
22357,"40K - 60K €",0.711870136,20,TRUE,"0%",5.877362875,1
10725,"20K - 40K €",0.712806748,7,FALSE,"20%",NA,1
56652,"0 - 20K €",0.636464114,18,TRUE,"0%",6.804531738,1
25695,"20K - 40K €",0.444697764,6,TRUE,"40%",5.389899644,0
11217,"20K - 40K €",0.71998859,6,TRUE,"10%",6.615474689,0
15384,"0 - 20K €",0.489076878,17,TRUE,"10%",6.589369801,0
71048,"20K - 40K €",0.672636015,20,FALSE,"20%",0.450567602,1
11893,"20K - 40K €",0.615309781,21,FALSE,"30%",5.209020952,1
47353,"0 - 20K €",0.44076868,19,FALSE,"30%",5.747493168,0
30598,"0 - 20K €",0.291405488,19,FALSE,"40%",6.674415608,0
11787,"20K - 40K €",0.722542424,18,TRUE,"40%",6.625478301,1
71255,"20K - 40K €",0.654685385,20,TRUE,"10%",NA,1
20741,"20K - 40K €",0.693051368,7,TRUE,"10%",6.927771111,1
12524,"20K - 40K €",0.72906855,17,TRUE,"20%",6.26833745,1
21725,"0 - 20K €",0.321769139,6,TRUE,"40%",2.902343196,0
15013,"60K+ €",0.727466537,13,FALSE,"0%",0.312489679,1
12508,"60K+ €",0.702165038,20,FALSE,"20%",1.507374837,1
15726,"0 - 20K €",0.717748733,12,TRUE,"10%",3.677952681,0
17551,"20K - 40K €",0.507829814,6,TRUE,"40%",0.979028027,0
17808,"0 - 20K €",0.313368148,15,FALSE,"30%",6.617410731,0
22795,"60K+ €",0.729132047,14,FALSE,"30%",0.342906781,1
11357,"20K - 40K €",0.505577502,21,FALSE,"30%",3.545865742,1
11832,"20K - 40K €",0.540862161,6,TRUE,"40%",6.676251889,0
57193,"20K - 40K €",0.508056562,12,TRUE,"10%",6.098400813,1
12732,"20K - 40K €",0.60590275,6,TRUE,"30%",5.716647306,0
30749,"20K - 40K €",0.716223659,11,FALSE,"20%",0.610738702,1
23405,"0 - 20K €",0.349615965,18,TRUE,"30%",NA,0
61534,"20K - 40K €",0.563678292,19,TRUE,"30%",6.454264036,1
29344,"0 - 20K €",0.318146439,19,FALSE,"30%",5.829677165,0
10393,"0 - 20K €",0.500941715,12,FALSE,"0%",4.410003775,0
26219,"20K - 40K €",0.704584964,20,TRUE,"40%",5.01288293,0
23235,"0 - 20K €",0.573193451,21,FALSE,"30%",5.287408599,1
23617,"20K - 40K €",0.717787472,19,TRUE,"30%",4.888982524,1
21819,"40K - 60K €",0.721640568,6,TRUE,"0%",6.918492332,0
60336,"0 - 20K €",0.349136309,20,FALSE,"30%",NA,0
34544,"0 - 20K €",0.71421128,20,TRUE,"10%",6.941285509,1
32142,"0 - 20K €",0.560061366,20,FALSE,"20%",3.320862757,0
47397,"60K+ €",0.72698469,13,FALSE,"30%",0.08400094,1
20674,"0 - 20K €",0.555509307,8,TRUE,"20%",6.809940978,0
75592,"20K - 40K €",0.540611305,20,TRUE,"20%",5.907655452,1
18411,"40K - 60K €",0.586614811,21,FALSE,"40%",NA,1
25198,"20K - 40K €",0.595883514,17,FALSE,"30%",0.69825765,1
60597,"0 - 20K €",0.32199958,20,TRUE,"30%",6.089171093,0
18795,"0 - 20K €",0.311529127,16,FALSE,"0%",4.132318833,0
75197,"60K+ €",0.69275914,19,FALSE,"40%",0.03272974,1
17735,"0 - 20K €",0.508451781,18,FALSE,"10%",5.949759758,0
16788,"20K - 40K €",0.725891957,18,TRUE,"0%",6.856598425,1
20173,"20K - 40K €",0.580452034,17,TRUE,"40%",0.634539686,1
54190,"0 - 20K €",0.60409874,20,FALSE,"40%",NA,0
17655,"60K+ €",0.663679838,6,TRUE,"20%",6.540027343,0
30579,"20K - 40K €",0.65016201,10,FALSE,"10%",0.283400172,1
72848,"0 - 20K €",0.370758722,20,FALSE,"20%",6.838928165,0
27780,"0 - 20K €",0.689986967,12,FALSE,"0%",0.30515918,1
20975,"0 - 20K €",0.327609106,18,TRUE,"30%",6.344315555,0
32296,"60K+ €",0.680512762,6,TRUE,"30%",4.165882982,0
22671,"40K - 60K €",0.590806461,19,FALSE,"30%",0.303385673,1
11611,"0 - 20K €",0.648531575,15,TRUE,"0%",NA,1
14103,"0 - 20K €",0.267457383,13,FALSE,"40%",6.684511897,0
10552,"40K - 60K €",0.727809368,14,TRUE,"0%",5.486319693,0
65598,"0 - 20K €",0.693621935,20,FALSE,"10%",4.041667421,0
16098,"0 - 20K €",0.367932066,19,FALSE,"0%",2.95705096,0
13686,"20K - 40K €",0.546962836,9,TRUE,"40%",4.962327217,1
48917,"40K - 60K €",0.71312448,7,TRUE,"40%",0.179845069,1
40598,"0 - 20K €",0.416751475,16,TRUE,"40%",6.565485546,1
17540,"20K - 40K €",0.698205583,14,FALSE,"0%",0.365881849,1
18250,"20K - 40K €",0.721909065,8,TRUE,"10%",6.723245254,0
73863,"0 - 20K €",0.3757188,21,FALSE,"40%",6.81863126,0
18878,"0 - 20K €",0.360036809,18,FALSE,"0%",3.804642589,0
19287,"20K - 40K €",0.564623066,7,TRUE,"40%",5.616415693,0
26322,"0 - 20K €",0.430492308,21,FALSE,"10%",4.245257627,0
20896,"60K+ €",0.731059732,10,TRUE,"0%",NA,0
29654,"20K - 40K €",0.657826288,15,FALSE,"0%",0.090041459,1
19699,"40K - 60K €",0.669709715,7,TRUE,"20%",4.020401399,0
35846,"20K - 40K €",0.657574209,13,TRUE,"10%",6.748916671,1
18889,"0 - 20K €",0.66629278,21,FALSE,"10%",1.749523828,1
17737,"0 - 20K €",0.494305194,17,FALSE,"20%",6.387876431,0
19961,"20K - 40K €",0.721635762,15,FALSE,"0%",0.633886589,1
38190,"20K - 40K €",0.665516862,7,TRUE,"10%",4.933452871,0
11004,"0 - 20K €",0.700160044,10,TRUE,"10%",NA,0
40611,"60K+ €",0.626537453,7,TRUE,"30%",2.711514707,0
15867,"40K - 60K €",0.706448373,16,TRUE,"40%",3.066350778,1
25472,"0 - 20K €",0.42752986,19,FALSE,"10%",5.441643398,0
11248,"20K - 40K €",0.7235277,14,TRUE,"10%",5.470072001,1
18069,"20K - 40K €",0.620291127,6,TRUE,"30%",2.576499715,0
25651,"20K - 40K €",0.684406124,9,TRUE,"10%",6.256416845,0
23173,"20K - 40K €",0.618255637,12,TRUE,"0%",5.752229808,1
10131,"60K+ €",0.710298263,22,FALSE,"10%",5.190343302,1
20864,"0 - 20K €",0.704786894,15,TRUE,"10%",3.294282385,1
37761,"0 - 20K €",0.644153337,17,FALSE,"30%",0.509297864,1
12414,"0 - 20K €",0.700097184,7,TRUE,"30%",5.375391314,0
60200,"40K - 60K €",0.705687986,14,FALSE,"20%",0.179823092,1
10300,"40K - 60K €",0.712388688,21,FALSE,"10%",3.817997317,1
17526,"0 - 20K €",0.285534421,15,FALSE,"40%",5.715103196,0
67681,"0 - 20K €",0.687344918,17,TRUE,"0%",6.882539138,1
20672,"40K - 60K €",0.723740925,6,TRUE,"20%",6.939500455,0
22800,"40K - 60K €",0.698859517,18,TRUE,"40%",5.144378524,1
31936,"20K - 40K €",0.700282638,9,TRUE,"0%",6.312300826,0
79851,"40K - 60K €",0.730918455,11,FALSE,"10%",0.067338928,1
15672,"0 - 20K €",0.597306465,10,TRUE,"20%",6.461279473,0
18571,"40K - 60K €",0.604458981,17,FALSE,"40%",0.821889242,1
15681,"20K - 40K €",0.561207416,7,TRUE,"10%",NA,0
56315,"60K+ €",0.721440347,20,FALSE,"40%",0.19159587,0
52519,"20K - 40K €",0.579730815,19,TRUE,"30%",6.23400831,1
10207,"60K+ €",0.715773499,7,TRUE,"0%",5.81364404,1
10531,"60K+ €",0.705096735,11,TRUE,"10%",1.390275803,1
57544,"20K - 40K €",0.32927553,11,TRUE,"0%",6.721520411,1
11731,"0 - 20K €",0.297914709,13,FALSE,"10%",4.071785606,0
10125,"20K - 40K €",0.729964532,11,TRUE,"0%",5.168081385,1
17642,"0 - 20K €",0.566282872,7,TRUE,"40%",2.622191986,0
12028,"0 - 20K €",0.276123817,14,FALSE,"20%",4.432398372,0
17751,"0 - 20K €",0.285507562,17,FALSE,"30%",4.074033715,0
16942,"20K - 40K €",0.381200595,6,TRUE,"40%",6.056203247,0
41457,"0 - 20K €",0.393842842,19,FALSE,"0%",6.885849722,0
29568,"20K - 40K €",0.643335964,13,TRUE,"10%",5.91450667,1
14894,"20K - 40K €",0.617306327,8,TRUE,"30%",3.181505258,0
10822,"40K - 60K €",0.729836401,17,TRUE,"10%",5.892466149,1
31411,"0 - 20K €",0.531312698,6,FALSE,"40%",NA,0
61905,"20K - 40K €",0.724343727,13,FALSE,"20%",0.41504822,1
26430,"0 - 20K €",0.604085485,11,TRUE,"0%",1.185382102,1
55934,"40K - 60K €",0.719362117,9,FALSE,"20%",0.016983438,1
16537,"20K - 40K €",0.648695095,6,TRUE,"20%",6.354076246,0
17984,"20K - 40K €",0.7221331,19,TRUE,"20%",6.818067208,1
10143,"60K+ €",0.723871896,8,TRUE,"20%",2.44896578,1
30203,"40K - 60K €",0.705415036,7,TRUE,"10%",5.868866364,0
29607,"0 - 20K €",0.615754471,20,TRUE,"0%",4.276853667,0
20723,"0 - 20K €",0.659160626,6,TRUE,"30%",6.88912288,0
33439,"40K - 60K €",0.647123595,18,TRUE,"0%",6.389139746,1
70641,"40K - 60K €",0.472096899,14,FALSE,"40%",3.445107898,1
19967,"40K - 60K €",0.63175551,12,FALSE,"40%",0.138642665,1
82267,"0 - 20K €",0.709737095,21,TRUE,"40%",6.949220687,1
18224,"0 - 20K €",0.689573203,18,FALSE,"10%",1.878035511,1
26184,"20K - 40K €",0.679488218,15,TRUE,"0%",6.790930406,1
12454,"40K - 60K €",0.680563267,21,FALSE,"30%",3.980418207,1
11408,"0 - 20K €",0.625430373,20,FALSE,"20%",4.104965518,1
25542,"20K - 40K €",0.708380222,18,TRUE,"0%",6.231715504,1
15903,"0 - 20K €",0.679686463,14,FALSE,"0%",NA,1
18896,"0 - 20K €",0.283179864,17,TRUE,"20%",6.224962679,0
10633,"0 - 20K €",0.287687449,15,FALSE,"0%",1.995596885,1
17552,"0 - 20K €",0.342398948,18,FALSE,"10%",5.385896007,0
11415,"60K+ €",0.721383789,10,TRUE,"0%",4.916345224,1
17747,"0 - 20K €",0.455873398,17,FALSE,"20%",5.347344356,0
27753,"0 - 20K €",0.38771675,12,TRUE,"40%",5.022231466,0
22576,"40K - 60K €",0.600206902,19,FALSE,"40%",NA,1
33523,"40K - 60K €",0.679471206,6,TRUE,"20%",6.711126585,0
12881,"40K - 60K €",0.729915416,21,TRUE,"10%",4.656788922,1
38602,"0 - 20K €",0.692928893,17,TRUE,"0%",6.887432562,1
11716,"40K - 60K €",0.717463388,17,TRUE,"10%",5.162288992,1
100626,"0 - 20K €",0.387425418,21,FALSE,"30%",6.605188692,0
20424,"0 - 20K €",0.309908136,18,TRUE,"10%",6.380942079,0
21706,"0 - 20K €",0.402962481,18,FALSE,"10%",5.230748116,0
11666,"20K - 40K €",0.671770759,16,FALSE,"0%",0.712564322,1
59946,"0 - 20K €",0.469420066,21,TRUE,"20%",6.29524715,0
15727,"0 - 20K €",0.706610185,15,TRUE,"0%",6.76612958,1
10368,"0 - 20K €",0.656615789,21,FALSE,"10%",6.14863653,1
22223,"0 - 20K €",0.376089075,18,FALSE,"10%",6.385155679,0
15461,"20K - 40K €",0.719648503,21,FALSE,"20%",1.793202795,1
11951,"0 - 20K €",0.378051639,17,TRUE,"40%",6.206224779,0
32409,"0 - 20K €",0.312768405,19,FALSE,"40%",6.789316904,0
107469,"20K - 40K €",0.338535579,21,TRUE,"0%",NA,1
11096,"40K - 60K €",0.726512768,12,TRUE,"40%",6.236693224,1
23232,"0 - 20K €",0.270002317,17,FALSE,"40%",6.63359068,0
14301,"0 - 20K €",0.464639348,20,FALSE,"10%",NA,1
12477,"0 - 20K €",0.681774312,6,TRUE,"30%",6.981478126,0
18628,"60K+ €",0.717793437,19,FALSE,"40%",0.987684366,0
27819,"20K - 40K €",0.663103376,6,TRUE,"30%",3.855762242,0
16741,"0 - 20K €",0.273392554,14,FALSE,"40%",5.467289729,0
35080,"0 - 20K €",0.649437395,8,FALSE,"10%",0.380468213,1
10542,"20K - 40K €",0.495431162,20,FALSE,"40%",1.937343573,1
89080,"0 - 20K €",0.387193509,11,TRUE,"0%",6.969670279,1
47021,"20K - 40K €",0.614324723,11,TRUE,"10%",6.820844882,1
91348,"20K - 40K €",0.447254746,6,TRUE,"30%",6.747918872,0
12540,"0 - 20K €",0.322279905,13,FALSE,"20%",6.231035418,0
33958,"0 - 20K €",0.339711034,19,FALSE,"40%",6.796709271,1
12034,"60K+ €",0.727299509,20,FALSE,"0%",0.750074971,1
12458,"40K - 60K €",0.687523096,7,TRUE,"10%",4.754732512,0
21961,"20K - 40K €",0.691725605,6,TRUE,"30%",6.683888305,0
13854,"0 - 20K €",0.270212271,16,FALSE,"10%",4.105779251,0
13558,"20K - 40K €",0.724454304,20,TRUE,"20%",5.170661483,1
99997,"40K - 60K €",0.72930671,9,FALSE,"30%",0.042740947,1
40376,"20K - 40K €",0.701213925,19,FALSE,"30%",0.586245923,1
50794,"20K - 40K €",0.647519126,19,TRUE,"0%",6.753430431,1
19907,"60K+ €",0.623668368,8,TRUE,"20%",3.632218294,0
64499,"20K - 40K €",0.482934278,7,FALSE,"40%",4.99751564,0
25954,"40K - 60K €",0.730626153,17,TRUE,"0%",6.331378982,0
35146,"0 - 20K €",0.613416438,7,FALSE,"40%",6.694546268,0
91412,"40K - 60K €",0.677325449,21,TRUE,"40%",6.953045347,1
58200,"20K - 40K €",0.659194318,20,TRUE,"30%",NA,1
27858,"60K+ €",0.731088193,7,TRUE,"0%",4.809754794,0
25557,"40K - 60K €",0.415465254,13,FALSE,"40%",2.818572652,1
14821,"20K - 40K €",0.71987048,19,TRUE,"20%",3.152420743,1
19761,"0 - 20K €",0.651464911,21,FALSE,"20%",1.520429771,1
10603,"0 - 20K €",0.484395006,6,TRUE,"40%",1.970338686,0
101151,"0 - 20K €",0.520808925,20,TRUE,"10%",6.648212045,1
11878,"0 - 20K €",0.266973677,15,TRUE,"20%",5.855874068,0
22968,"0 - 20K €",0.674451263,16,FALSE,"20%",0.971475852,1
23878,"0 - 20K €",0.643868166,20,TRUE,"20%",6.374087019,0
15263,"0 - 20K €",0.444044383,16,FALSE,"0%",4.386261232,0
29268,"40K - 60K €",0.727610266,8,TRUE,"10%",0.358915158,1
27364,"20K - 40K €",0.697030469,19,TRUE,"30%",5.788057725,1
44902,"0 - 20K €",0.352656675,20,FALSE,"40%",6.361857906,0
27925,"0 - 20K €",0.338068895,20,TRUE,"40%",6.508200763,0
12725,"0 - 20K €",0.262283782,17,FALSE,"40%",0.586661709,0
71231,"20K - 40K €",0.593004975,20,TRUE,"10%",NA,1
14478,"20K - 40K €",0.621147675,6,TRUE,"40%",6.22502783,0
16858,"20K - 40K €",0.639235165,20,FALSE,"10%",NA,1
104709,"20K - 40K €",0.523339085,21,TRUE,"30%",6.89231199,1
21020,"40K - 60K €",0.729261464,6,TRUE,"10%",6.708503038,0
64577,"20K - 40K €",0.706952511,12,FALSE,"20%",0.066645894,1
77578,"20K - 40K €",0.60886094,15,TRUE,"10%",6.890318663,1
11501,"20K - 40K €",0.723158999,6,FALSE,"40%",6.483948161,0
17038,"0 - 20K €",0.289665218,14,FALSE,"0%",5.510989788,0
76906,"40K - 60K €",0.718150379,7,TRUE,"10%",4.94689907,0
17803,"20K - 40K €",0.522421493,6,TRUE,"40%",6.093996973,0
11464,"0 - 20K €",0.445601159,17,FALSE,"0%",2.807616661,0
28463,"60K+ €",0.716627285,21,FALSE,"30%",0.964617212,1
60378,"40K - 60K €",0.718297963,9,FALSE,"30%",0.201131103,1
15259,"0 - 20K €",0.267314459,14,FALSE,"0%",3.189643002,0
49557,"40K - 60K €",0.697202956,8,TRUE,"10%",2.856676431,0
41067,"0 - 20K €",0.446495841,20,TRUE,"0%",4.684425945,0
23412,"20K - 40K €",0.675063549,15,TRUE,"40%",NA,1
89055,"20K - 40K €",0.718456889,6,FALSE,"20%",0.007384707,1
22793,"20K - 40K €",0.690948015,17,FALSE,"20%",0.97305128,1
27087,"40K - 60K €",0.663591968,20,FALSE,"30%",0.644603385,1
10933,"40K - 60K €",0.720197241,18,TRUE,"10%",5.711875708,1
79974,"20K - 40K €",0.524167807,20,TRUE,"20%",5.635306354,1
22788,"20K - 40K €",0.724589084,6,FALSE,"30%",6.648184138,0
102102,"0 - 20K €",0.296975495,21,FALSE,"30%",6.760581456,0
19110,"20K - 40K €",0.707690256,12,FALSE,"20%",0.462594546,1
10237,"20K - 40K €",0.622721666,22,FALSE,"10%",6.666993116,1
11898,"60K+ €",0.724163028,18,TRUE,"0%",4.690748596,1
24731,"40K - 60K €",0.697928739,11,TRUE,"10%",3.841368551,0
10747,"20K - 40K €",0.723305736,12,TRUE,"0%",NA,1
38358,"0 - 20K €",0.700159744,7,TRUE,"10%",5.923640579,0
23317,"40K - 60K €",0.669893837,18,TRUE,"40%",NA,1
12273,"20K - 40K €",0.707375175,11,TRUE,"0%",5.012855525,0
33894,"0 - 20K €",0.679589848,20,TRUE,"30%",6.946665124,1
21304,"20K - 40K €",0.716600712,16,TRUE,"30%",0.956648086,1
19411,"20K - 40K €",0.623326505,21,FALSE,"20%",2.024289861,1
26637,"0 - 20K €",0.362267547,18,TRUE,"0%",6.647136203,0
37499,"0 - 20K €",0.648111757,20,FALSE,"10%",5.807600123,0
22553,"20K - 40K €",0.649806274,6,TRUE,"40%",6.912159768,0
54342,"20K - 40K €",0.362093806,6,TRUE,"40%",6.336132525,0
23709,"0 - 20K €",0.64814532,14,TRUE,"10%",6.492139712,1
21166,"0 - 20K €",0.324914526,17,FALSE,"20%",6.895947738,0
46280,"60K+ €",0.727304313,6,TRUE,"10%",5.370260886,0
11247,"40K - 60K €",0.630622132,14,TRUE,"30%",1.151584504,1
14014,"0 - 20K €",0.354138892,17,TRUE,"20%",5.229390583,1
