"car_value","debt_to_income_ratio","loan_length","repaid_loan_on_prev_car","payment_to_income","downpayment_amount","loan_to_value_ratio","driver_tenure","repaid","salary_range.0...20K..","salary_range.20K...40K..","salary_range.40K...60K..","salary_range.60K..."
14207,0.565004363,19,0,0.199644843551094,0,1,2.36528403,"Not_Repaid",1,0,0,0
66334,0.319647383,20,1,0.884884407150716,265.336,0.996,6.945255025,"Not_Repaid",1,0,0,0
19136,0.276977829,16,0,0.314959832950425,76.544,0.996,6.816576961,"Not_Repaid",1,0,0,0
11544,0.697179125,20,1,0.154613472979382,0,1,3.12636638266167,"Repaid",0,1,0,0
14177,0.731852559,7,1,0.519913044015761,0,1,6.743018437,"Not_Repaid",0,0,0,1
28192,0.67905829,16,0,0.464944482954671,56.384,0.998,1.532450916,"Repaid",1,0,0,0
55377,0.319512753,20,1,0.738719869369934,221.508,0.996,6.626350411,"Not_Repaid",1,0,0,0
28238,0.299867785,6,1,1.19937219839889,112.952,0.996,5.884978731,"Not_Repaid",0,1,0,0
93391,0.443380824,21,0,1.19274439372988,186.782,0.998,5.910752972,"Not_Repaid",1,0,0,0
22172,0.725339421,8,1,0.713822376607383,0,1,0.419875954,"Not_Repaid",0,1,0,0
20239,0.279337605,17,0,0.314543420967784,80.956,0.996,6.795379609,"Not_Repaid",1,0,0,0
16454,0.716505982,6,1,0.700967183497889,16.454,0.999,5.856942716,"Not_Repaid",0,1,0,0
36863,0.727852968,18,0,0.545022206703984,0,1,0.682322995,"Repaid",0,0,1,0
46732,0.28357327,20,0,0.624022923493994,140.196,0.997,6.789582734,"Not_Repaid",1,0,0,0
17930,0.707445953,6,0,0.763082574303787,35.86,0.998,6.939430961,"Not_Repaid",0,1,0,0
36043,0.72221507,6,0,1.53395344258959,72.086,0.998,6.525966644,"Not_Repaid",0,1,0,0
45909,0.498862607,20,0,0.614877852651633,0,1,6.369461088,"Not_Repaid",1,0,0,0
22944,0.710153395,21,0,0.293029599958652,45.888,0.998,1.833010942,"Repaid",0,1,0,0
60326,0.704573087,10,0,1.56087194567589,120.652,0.998,0.112721802,"Repaid",1,0,0,0
84150,0.34292777,19,0,1.17779356165871,336.6,0.996,6.61140761042952,"Not_Repaid",1,0,0,0
26419,0.708606808,8,0,0.85055355257038,0,1,1.68937250208161,"Repaid",1,0,0,0
18278,0.330619271,18,0,0.270241594393712,0,1,4.187539096,"Not_Repaid",1,0,0,0
15346,0.690550383,21,0,0.19579525789037,46.038,0.997,2.389834798,"Repaid",0,0,1,0
16258,0.650421932,19,1,0.227552795311316,65.032,0.996,6.454766912,"Repaid",0,0,1,0
12034,0.72481791,14,1,0.225566370768656,12.034,0.999,3.857351463,"Repaid",0,1,0,0
16473,0.67405733,14,1,0.309080463683899,0,1,1.960224889,"Repaid",1,0,0,0
26808,0.68865327,21,0,0.342035662291479,80.424,0.997,0.923255223,"Repaid",0,0,0,1
24416,0.399016176,19,0,0.34276440991366,24.416,0.999,5.903764026,"Not_Repaid",1,0,0,0
21848,0.304700684,15,0,0.382703256525103,65.544,0.997,6.673787163,"Not_Repaid",1,0,0,0
48479,0.413793375,15,0,0.849188537764577,145.437,0.997,1.706438585,"Repaid",1,0,0,0
11643,0.534873431,6,1,0.49501773772761,34.929,0.997,2.744958005,"Not_Repaid",0,1,0,0
10958,0.726479544,15,1,0.192524767868329,0,1,6.342631471,"Repaid",0,1,0,0
15660,0.721844061,19,0,0.219623099423531,31.32,0.998,0.874515774,"Repaid",0,0,0,1
10617,0.730749732,20,1,0.141913390517746,21.234,0.998,2.593112221,"Repaid",0,1,0,0
22540,0.701682654,20,0,0.30128358503061,45.08,0.998,1.720212719,"Repaid",0,1,0,0
105653,0.467177649,21,0,1.34664458358548,422.612,0.996,6.62489221954076,"Not_Repaid",1,0,0,0
31735,0.631875495,6,1,1.34925602566226,95.205,0.997,5.385486324,"Not_Repaid",0,1,0,0
12972,0.435591974,6,1,0.550968771075517,51.888,0.996,4.984481511,"Not_Repaid",1,0,0,0
23202,0.607765201,17,1,0.361316821234637,46.404,0.998,4.975826136,"Repaid",0,0,1,0
11943,0.724828105,18,1,0.176224990213394,23.886,0.998,5.323411108,"Not_Repaid",0,0,1,0
29877,0.712693432,7,1,1.09348770064377,59.754,0.998,4.32284977765687,"Not_Repaid",0,0,1,0
20861,0.578206043,6,1,0.886043750648039,83.444,0.996,6.521617481,"Not_Repaid",0,1,0,0
13997,0.723605937,7,1,0.512798593088207,13.997,0.999,6.225024466,"Not_Repaid",0,1,0,0
26194,0.682578309,6,1,1.11479001401636,52.388,0.998,5.613395872,"Not_Repaid",0,0,1,0
28838,0.579356027,10,1,0.747648284823489,0,1,6.367551497,"Repaid",0,0,1,0
66051,0.384115777,20,0,0.881993882558028,198.153,0.997,6.913152262,"Not_Repaid",1,0,0,0
13047,0.397810002,18,1,0.192707968047528,13.047,0.999,5.756502422,"Not_Repaid",1,0,0,0
45898,0.730171898,6,1,1.95532951186253,45.898,0.999,6.806005491,"Repaid",0,1,0,0
28990,0.645578475,19,0,0.406161814774588,86.97,0.997,0.490572541,"Repaid",0,1,0,0
53196,0.440372704,17,1,0.82674301209557,212.784,0.996,6.938798667,"Repaid",1,0,0,0
18056,0.476599175,8,1,0.578983480276692,72.224,0.996,0.910518857,"Not_Repaid",0,1,0,0
17441,0.383238467,19,1,0.244110487330832,69.764,0.996,6.348607173,"Not_Repaid",1,0,0,0
11124,0.261667999,11,0,0.261990718226739,44.496,0.996,6.638310684,"Not_Repaid",1,0,0,0
11615,0.706583758,18,1,0.171385184738221,23.23,0.998,3.022587569,"Repaid",0,1,0,0
30113,0.540488054,6,1,1.27901037645676,120.452,0.996,5.782805443,"Not_Repaid",0,1,0,0
17058,0.657386169,16,1,0.28103987207069,51.174,0.997,5.476485174,"Repaid",0,1,0,0
21804,0.578242434,18,0,0.32108427252784,87.216,0.996,0.979863868,"Repaid",1,0,0,0
17424,0.725547466,21,1,0.222753823630956,17.424,0.999,3.233063858,"Repaid",0,0,0,1
20201,0.566763095,11,1,0.476726173834187,40.402,0.998,1.55574109,"Repaid",0,1,0,0
55329,0.721414021,6,1,2.35238653360224,165.987,0.997,5.55635718213693,"Not_Repaid",0,0,0,1
13971,0.685660762,13,1,0.280814997077448,27.942,0.998,4.993848022,"Repaid",0,0,0,1
65620,0.272387103,19,0,0.919363169558761,196.86,0.997,5.739484683,"Not_Repaid",1,0,0,0
42122,0.69181909,21,1,0.536883601504809,168.488,0.996,6.376946271,"Repaid",0,1,0,0
12173,0.271088466,18,1,0.17979873496149,12.173,0.999,4.239764882,"Not_Repaid",0,1,0,0
18854,0.671230798,21,0,0.240794110774948,37.708,0.998,1.740836358,"Repaid",0,1,0,0
14098,0.723718458,9,1,0.404780455693284,0,1,4.479908528,"Not_Repaid",0,0,1,0
24799,0.688561098,19,1,0.348141161592761,24.799,0.999,5.953797674,"Repaid",0,0,1,0
16180,0.507634013,6,1,0.688604353164265,32.36,0.998,6.359343778,"Repaid",0,1,0,0
20357,0.622493981,20,1,0.272649555564906,0,1,3.545649138,"Not_Repaid",1,0,0,0
73099,0.457464751,20,0,0.976107414287585,219.297,0.997,6.935021522,"Not_Repaid",1,0,0,0
55752,0.712485101,14,1,1.04397440073345,111.504,0.998,1.515831208,"Repaid",1,0,0,0
73782,0.416564096,6,1,3.13379416184812,295.128,0.996,6.785380848,"Not_Repaid",0,1,0,0
12178,0.721570755,10,1,0.315408695185792,12.178,0.999,5.658380374,"Not_Repaid",1,0,0,0
51479,0.685729569,19,1,0.721241947664057,154.437,0.997,6.718685361,"Repaid",1,0,0,0
22357,0.711870136,20,1,0.299436366545395,0,1,5.877362875,"Repaid",0,0,1,0
10725,0.712806748,7,0,0.392531231027361,21.45,0.998,5.36493027429475,"Repaid",0,1,0,0
56652,0.636464114,18,1,0.83760404888897,0,1,6.804531738,"Repaid",1,0,0,0
25695,0.444697764,6,1,1.09136159210495,102.78,0.996,5.389899644,"Not_Repaid",0,1,0,0
11217,0.71998859,6,1,0.477862458812193,11.217,0.999,6.615474689,"Not_Repaid",0,1,0,0
11893,0.615309781,21,0,0.151739411057616,35.679,0.997,5.209020952,"Repaid",0,1,0,0
11787,0.722542424,18,1,0.173574588162064,47.148,0.996,6.625478301,"Repaid",0,1,0,0
71255,0.654685385,20,1,0.953392761099161,71.255,0.999,5.70002292023381,"Repaid",0,1,0,0
12508,0.702165038,20,0,0.167189666440234,25.016,0.998,1.507374837,"Repaid",0,0,0,1
17551,0.507829814,6,1,0.745455820316559,70.204,0.996,0.979028027,"Not_Repaid",0,1,0,0
11832,0.540862161,6,1,0.502548758816336,47.328,0.996,6.676251889,"Not_Repaid",0,1,0,0
30749,0.716223659,11,0,0.72564987472043,61.498,0.998,0.610738702,"Repaid",0,1,0,0
23405,0.349615965,18,1,0.345006538091393,70.215,0.997,6.04640543372781,"Not_Repaid",1,0,0,0
61534,0.563678292,19,1,0.862116630229028,184.602,0.997,6.454264036,"Repaid",0,1,0,0
29344,0.318146439,19,0,0.411121500267179,88.032,0.997,5.829677165,"Not_Repaid",1,0,0,0
10393,0.500941715,12,0,0.226017685871198,0,1,4.410003775,"Not_Repaid",1,0,0,0
26219,0.704584964,20,1,0.349757051754525,104.876,0.996,5.01288293,"Not_Repaid",0,1,0,0
23235,0.573193451,21,0,0.296448769521878,69.705,0.997,5.287408599,"Repaid",1,0,0,0
23617,0.717787472,19,1,0.330883876492979,70.851,0.997,4.888982524,"Repaid",0,1,0,0
21819,0.721640568,6,1,0.930455371911382,0,1,6.918492332,"Not_Repaid",0,0,1,0
34544,0.71421128,20,1,0.46219913745575,34.544,0.999,6.941285509,"Repaid",1,0,0,0
32142,0.560061366,20,0,0.429629857588902,64.284,0.998,3.320862757,"Not_Repaid",1,0,0,0
20674,0.555509307,8,1,0.664263426229166,41.348,0.998,6.809940978,"Not_Repaid",1,0,0,0
25198,0.595883514,17,0,0.392006661270389,75.594,0.997,0.69825765,"Repaid",0,1,0,0
60597,0.32199958,20,1,0.809165391914866,181.791,0.997,6.089171093,"Not_Repaid",1,0,0,0
75197,0.69275914,19,0,1.05248416465894,300.788,0.996,0.03272974,"Repaid",0,0,0,1
17735,0.508451781,18,0,0.261951085561654,17.735,0.999,5.949759758,"Not_Repaid",1,0,0,0
20173,0.580452034,17,1,0.313517685220767,80.692,0.996,0.634539686,"Repaid",0,1,0,0
17655,0.663679838,6,1,0.751378853839005,35.31,0.998,6.540027343,"Not_Repaid",0,0,0,1
30579,0.65016201,10,0,0.791992321406334,30.579,0.999,0.283400172,"Repaid",0,1,0,0
27780,0.689986967,12,0,0.604134639998256,0,1,0.30515918,"Repaid",1,0,0,0
20975,0.327609106,18,1,0.30918658989391,62.925,0.997,6.344315555,"Not_Repaid",1,0,0,0
32296,0.680512762,6,1,1.37310769197379,96.888,0.997,4.165882982,"Not_Repaid",0,0,0,1
22671,0.590806461,19,0,0.317630027690745,68.013,0.997,0.303385673,"Repaid",0,0,1,0
11611,0.648531575,15,1,0.203997543321698,0,1,2.91125175194896,"Repaid",1,0,0,0
14103,0.267457383,13,0,0.28290010470932,56.412,0.996,6.684511897,"Not_Repaid",1,0,0,0
10552,0.727809368,14,1,0.19798561602577,0,1,5.486319693,"Not_Repaid",0,0,1,0
65598,0.693621935,20,0,0.877702032735707,65.598,0.999,4.041667421,"Not_Repaid",1,0,0,0
16098,0.367932066,19,0,0.226218250966813,0,1,2.95705096,"Not_Repaid",1,0,0,0
13686,0.546962836,9,1,0.39137934567682,54.744,0.996,4.962327217,"Repaid",0,1,0,0
40598,0.416751475,16,1,0.668203349609183,162.392,0.996,6.565485546,"Repaid",1,0,0,0
17540,0.698205583,14,0,0.329100426942001,0,1,0.365881849,"Repaid",0,1,0,0
18250,0.721909065,8,1,0.586966945458761,18.25,0.999,6.723245254,"Not_Repaid",0,1,0,0
18878,0.360036809,18,0,0.279112639181776,0,1,3.804642589,"Not_Repaid",1,0,0,0
26322,0.430492308,21,0,0.336508617172521,26.322,0.999,4.245257627,"Not_Repaid",1,0,0,0
20896,0.731059732,10,1,0.541745563481227,0,1,4.90469950292103,"Not_Repaid",0,0,0,1
29654,0.657826288,15,0,0.521001046392354,0,1,0.090041459,"Repaid",0,1,0,0
19699,0.669709715,7,1,0.720976477390021,39.398,0.998,4.020401399,"Not_Repaid",0,0,1,0
35846,0.657574209,13,1,0.721221147531121,35.846,0.999,6.748916671,"Repaid",0,1,0,0
17737,0.494305194,17,0,0.276212242834185,35.474,0.998,6.387876431,"Not_Repaid",1,0,0,0
19961,0.721635762,15,0,0.350701486714702,0,1,0.633886589,"Repaid",0,1,0,0
38190,0.665516862,7,1,1.39914112095725,38.19,0.999,4.933452871,"Not_Repaid",0,1,0,0
11004,0.700160044,10,1,0.285002240254923,11.004,0.999,5.45976797563164,"Not_Repaid",1,0,0,0
15867,0.706448373,16,1,0.261155292089485,63.468,0.996,3.066350778,"Repaid",0,0,1,0
11248,0.7235277,14,1,0.210833516570204,11.248,0.999,5.470072001,"Repaid",0,1,0,0
18069,0.620291127,6,1,0.768227733659726,54.207,0.997,2.576499715,"Not_Repaid",0,1,0,0
25651,0.684406124,9,1,0.735752620621324,25.651,0.999,6.256416845,"Not_Repaid",0,1,0,0
23173,0.618255637,12,1,0.503945716799121,0,1,5.752229808,"Repaid",0,1,0,0
20864,0.704786894,15,1,0.36620002920679,20.864,0.999,3.294282385,"Repaid",1,0,0,0
60200,0.705687986,14,0,1.12726465282239,120.4,0.998,0.179823092,"Repaid",0,0,1,0
10300,0.712388688,21,0,0.131678396659713,10.3,0.999,3.817997317,"Repaid",0,0,1,0
67681,0.687344918,17,1,1.05608526673127,0,1,6.882539138,"Repaid",1,0,0,0
22800,0.698859517,18,1,0.335751303138633,91.2,0.996,5.144378524,"Repaid",0,0,1,0
31936,0.700282638,9,1,0.916943441127869,0,1,6.312300826,"Not_Repaid",0,1,0,0
79851,0.730918455,11,0,1.88630290853113,79.851,0.999,0.067338928,"Repaid",0,0,1,0
15681,0.561207416,7,1,0.57449415862086,15.681,0.999,5.72447223504528,"Not_Repaid",0,1,0,0
56315,0.721440347,20,0,0.751232631662384,225.26,0.996,0.19159587,"Not_Repaid",0,0,0,1
52519,0.579730815,19,1,0.735812775099917,157.557,0.997,6.23400831,"Repaid",0,1,0,0
10531,0.705096735,11,1,0.248771536107767,10.531,0.999,1.390275803,"Repaid",0,0,0,1
57544,0.32927553,11,1,1.36071018067591,0,1,6.721520411,"Repaid",0,1,0,0
10125,0.729964532,11,1,0.239420105994432,0,1,5.168081385,"Repaid",0,1,0,0
17642,0.566282872,7,1,0.644397030319245,70.568,0.996,2.622191986,"Not_Repaid",1,0,0,0
12028,0.276123817,14,0,0.225228226646971,24.056,0.998,4.432398372,"Not_Repaid",1,0,0,0
16942,0.381200595,6,1,0.719589340083365,67.768,0.996,6.056203247,"Not_Repaid",0,1,0,0
29568,0.643335964,13,1,0.594907852764609,29.568,0.999,5.91450667,"Repaid",0,1,0,0
14894,0.617306327,8,1,0.478070334916056,44.682,0.997,3.181505258,"Not_Repaid",0,1,0,0
31411,0.531312698,6,0,1.33414123252028,125.644,0.996,6.12896227299913,"Not_Repaid",1,0,0,0
61905,0.724343727,13,0,1.24428118202558,123.81,0.998,0.41504822,"Repaid",0,1,0,0
26430,0.604085485,11,1,0.624975150758799,0,1,1.185382102,"Repaid",1,0,0,0
55934,0.719362117,9,0,1.60275982612645,111.868,0.998,0.016983438,"Repaid",0,0,1,0
16537,0.648695095,6,1,0.703797910276728,33.074,0.998,6.354076246,"Not_Repaid",0,1,0,0
17984,0.7221331,19,1,0.252215952747943,35.968,0.998,6.818067208,"Repaid",0,1,0,0
10143,0.723871896,8,1,0.325898419862747,20.286,0.998,2.44896578,"Repaid",0,0,0,1
30203,0.705415036,7,1,1.10652682053605,30.203,0.999,5.868866364,"Not_Repaid",0,0,1,0
29607,0.615754471,20,1,0.396538556349668,0,1,4.276853667,"Not_Repaid",1,0,0,0
20723,0.659160626,6,1,0.881066097992722,62.169,0.997,6.88912288,"Not_Repaid",1,0,0,0
33439,0.647123595,18,1,0.494398111113434,0,1,6.389139746,"Repaid",0,0,1,0
70641,0.472096899,14,0,1.32012493309986,282.564,0.996,3.445107898,"Repaid",0,0,1,0
19967,0.63175551,12,0,0.432487592923607,79.868,0.996,0.138642665,"Repaid",0,0,1,0
26184,0.679488218,15,1,0.460035455545201,0,1,6.790930406,"Repaid",0,1,0,0
11408,0.625430373,20,0,0.152486385893043,22.816,0.998,4.104965518,"Repaid",1,0,0,0
10633,0.287687449,15,0,0.186814734143451,0,1,1.995596885,"Repaid",1,0,0,0
11415,0.721383789,10,1,0.295943032500871,0,1,4.916345224,"Repaid",0,0,0,1
17747,0.455873398,17,0,0.276367969418632,35.494,0.998,5.347344356,"Not_Repaid",1,0,0,0
27753,0.38771675,12,1,0.601133278229522,111.012,0.996,5.022231466,"Not_Repaid",1,0,0,0
12881,0.729915416,21,1,0.164674701686773,12.881,0.999,4.656788922,"Repaid",0,0,1,0
38602,0.692928893,17,1,0.602340442167822,0,1,6.887432562,"Repaid",1,0,0,0
11716,0.717463388,17,1,0.182632081234593,11.716,0.999,5.162288992,"Repaid",0,0,1,0
100626,0.387425418,21,0,1.28385857034252,301.878,0.997,6.605188692,"Not_Repaid",1,0,0,0
20424,0.309908136,18,1,0.301668394221101,20.424,0.999,6.380942079,"Not_Repaid",1,0,0,0
21706,0.402962481,18,0,0.320603905452567,21.706,0.999,5.230748116,"Not_Repaid",1,0,0,0
11666,0.671770759,16,0,0.192782071597408,0,1,0.712564322,"Repaid",0,1,0,0
15727,0.706610185,15,1,0.276312924280453,0,1,6.76612958,"Repaid",1,0,0,0
10368,0.656615789,21,0,0.132547729763874,10.368,0.999,6.14863653,"Repaid",1,0,0,0
15461,0.719648503,21,0,0.197460366324996,30.922,0.998,1.793202795,"Repaid",0,1,0,0
11951,0.378051639,17,1,0.185735877463609,47.804,0.996,6.206224779,"Not_Repaid",1,0,0,0
32409,0.312768405,19,0,0.45360798027091,129.636,0.996,6.789316904,"Not_Repaid",1,0,0,0
107469,0.338535579,21,1,1.37529234191694,0,1,6.23768629059325,"Repaid",0,1,0,0
11096,0.726512768,12,1,0.240340678673829,44.384,0.996,6.236693224,"Repaid",0,0,1,0
14301,0.464639348,20,0,0.19134755282407,14.301,0.999,3.60233844365632,"Repaid",1,0,0,0
18628,0.717793437,19,0,0.260724164784057,74.512,0.996,0.987684366,"Not_Repaid",0,0,0,1
27819,0.663103376,6,1,1.18276204121312,83.457,0.997,3.855762242,"Not_Repaid",0,1,0,0
16741,0.273392554,14,0,0.312852472431374,66.964,0.996,5.467289729,"Not_Repaid",1,0,0,0
35080,0.649437395,8,0,1.12826303817498,35.08,0.999,0.380468213,"Repaid",1,0,0,0
10542,0.495431162,20,0,0.140628507555444,42.168,0.996,1.937343573,"Repaid",0,1,0,0
89080,0.387193509,11,1,2.10642400414657,0,1,6.969670279,"Repaid",1,0,0,0
47021,0.614324723,11,1,1.1107669166578,47.021,0.999,6.820844882,"Repaid",0,1,0,0
91348,0.447254746,6,1,3.88378255655258,274.044,0.997,6.747918872,"Not_Repaid",0,1,0,0
12540,0.322279905,13,0,0.25205211247235,25.08,0.998,6.231035418,"Not_Repaid",1,0,0,0
33958,0.339711034,19,0,0.475288339474823,135.832,0.996,6.796709271,"Repaid",1,0,0,0
12034,0.727299509,20,0,0.161176241669602,0,1,0.750074971,"Repaid",0,0,0,1
12458,0.687523096,7,1,0.45641529418396,12.458,0.999,4.754732512,"Not_Repaid",0,0,1,0
21961,0.691725605,6,1,0.933701325967194,65.883,0.997,6.683888305,"Not_Repaid",0,1,0,0
13558,0.724454304,20,1,0.181224616053461,27.116,0.998,5.170661483,"Repaid",0,1,0,0
99997,0.72930671,9,0,2.86249118557791,299.991,0.997,0.042740947,"Repaid",0,0,1,0
64499,0.482934278,7,0,2.35590999084917,257.996,0.996,4.99751564,"Not_Repaid",0,1,0,0
25954,0.730626153,17,1,0.404982742760055,0,1,6.331378982,"Not_Repaid",0,0,1,0
35146,0.613416438,7,0,1.28375343088086,140.584,0.996,6.694546268,"Not_Repaid",1,0,0,0
91412,0.677325449,21,1,1.16512995063761,365.648,0.996,6.953045347,"Repaid",0,0,1,0
58200,0.659194318,20,1,0.777157710933631,174.6,0.997,5.35018001935878,"Repaid",0,1,0,0
27858,0.731088193,7,1,1.02163628272491,0,1,4.809754794,"Not_Repaid",0,0,0,1
25557,0.415465254,13,0,0.512662410554924,102.228,0.996,2.818572652,"Repaid",0,0,1,0
14821,0.71987048,19,1,0.20785657449273,29.642,0.998,3.152420743,"Repaid",0,1,0,0
19761,0.651464911,21,0,0.252377873290748,39.522,0.998,1.520429771,"Repaid",1,0,0,0
11878,0.266973677,15,1,0.20827117853208,23.756,0.998,5.855874068,"Not_Repaid",1,0,0,0
23878,0.643868166,20,1,0.319168120823465,47.756,0.998,6.374087019,"Not_Repaid",1,0,0,0
27364,0.697030469,19,1,0.383380886495061,82.092,0.997,5.788057725,"Repaid",0,1,0,0
16858,0.639235165,20,0,0.225560243724786,16.858,0.999,2.26637367665323,"Repaid",0,1,0,0
21020,0.729261464,6,1,0.89548621594297,21.02,0.999,6.708503038,"Not_Repaid",0,0,1,0
77578,0.60886094,15,1,1.36163084096071,77.578,0.999,6.890318663,"Repaid",0,1,0,0
17038,0.289665218,14,0,0.31968147515609,0,1,5.510989788,"Not_Repaid",1,0,0,0
76906,0.718150379,7,1,2.81755294706306,76.906,0.999,4.94689907,"Not_Repaid",0,0,1,0
17803,0.522421493,6,1,0.756159191447535,71.212,0.996,6.093996973,"Not_Repaid",0,1,0,0
11464,0.445601159,17,0,0.178882721854098,0,1,2.807616661,"Not_Repaid",1,0,0,0
60378,0.718297963,9,0,1.7283667790316,181.134,0.997,0.201131103,"Repaid",0,0,1,0
15259,0.267314459,14,0,0.286302361157811,0,1,3.189643002,"Not_Repaid",1,0,0,0
41067,0.446495841,20,1,0.550026983267869,0,1,4.684425945,"Not_Repaid",1,0,0,0
23412,0.675063549,15,1,0.409687927164809,93.648,0.996,3.7277473353947,"Repaid",0,1,0,0
22793,0.690948015,17,0,0.354947603930742,45.586,0.998,0.97305128,"Repaid",0,1,0,0
10933,0.720197241,18,1,0.161483575892053,10.933,0.999,5.711875708,"Repaid",0,0,1,0
79974,0.524167807,20,1,1.06898196225546,159.948,0.998,5.635306354,"Repaid",0,1,0,0
22788,0.724589084,6,0,0.968862338515569,68.364,0.997,6.648184138,"Not_Repaid",0,1,0,0
102102,0.296975495,21,0,1.30269043536573,306.306,0.997,6.760581456,"Not_Repaid",1,0,0,0
11898,0.724163028,18,1,0.175912818147302,0,1,4.690748596,"Repaid",0,0,0,1
23317,0.669893837,18,1,0.343364611196645,93.268,0.996,3.12008409138014,"Repaid",0,0,1,0
33894,0.679589848,20,1,0.452594217429287,101.682,0.997,6.946665124,"Repaid",1,0,0,0
21304,0.716600712,16,1,0.350995042478249,63.912,0.997,0.956648086,"Repaid",0,1,0,0
19411,0.623326505,21,0,0.247907843654,38.822,0.998,2.024289861,"Repaid",0,1,0,0
26637,0.362267547,18,1,0.393830033366086,0,1,6.647136203,"Not_Repaid",1,0,0,0
37499,0.648111757,20,0,0.501737073166198,37.499,0.999,5.807600123,"Not_Repaid",1,0,0,0
54342,0.362093806,6,1,2.3081055317442,217.368,0.996,6.336132525,"Not_Repaid",0,1,0,0
23709,0.64814532,14,1,0.44440361347466,23.709,0.999,6.492139712,"Repaid",1,0,0,0
21166,0.324914526,17,0,0.329610888641165,42.332,0.998,6.895947738,"Not_Repaid",1,0,0,0
46280,0.727304313,6,1,1.97160333367463,46.28,0.999,5.370260886,"Not_Repaid",0,0,0,1
23135,0.613389562,7,1,0.845884440183728,69.405,0.997,3.956059248,"Not_Repaid",0,1,0,0
22952,0.364548783,19,0,0.322212022294328,22.952,0.999,5.94821514,"Not_Repaid",1,0,0,0
22727,0.332155531,18,0,0.334676309931216,90.908,0.996,6.30226253140181,"Not_Repaid",1,0,0,0
37701,0.26551769,19,0,0.52767670906827,150.804,0.996,6.590544175,"Not_Repaid",1,0,0,0
105187,0.355591038,21,1,1.34070498531614,420.748,0.996,6.637301241,"Repaid",1,0,0,0
17349,0.505884733,17,0,0.270711474306242,0,1,3.050938365,"Not_Repaid",1,0,0,0
67542,0.641914907,10,1,1.74757837341844,135.084,0.998,6.602782068,"Repaid",0,1,0,0
20943,0.305450819,19,0,0.293714340435953,41.886,0.998,6.529600995,"Not_Repaid",1,0,0,0
80527,0.713509773,12,0,1.7494780779332,80.527,0.999,0.865643558553085,"Repaid",0,1,0,0
12140,0.690309516,15,1,0.21286513784976,24.28,0.998,2.942204966,"Repaid",0,0,0,1
15101,0.716769181,14,1,0.282771154854998,30.202,0.998,4.79379726011893,"Repaid",0,1,0,0
38920,0.59237801,19,0,0.546925973886716,0,1,6.794485181,"Not_Repaid",1,0,0,0
10845,0.731286333,15,1,0.190539433065525,0,1,3.419868441,"Not_Repaid",0,0,1,0
22997,0.686987891,12,0,0.499117989467524,45.994,0.998,3.26190058854409,"Repaid",0,1,0,0
12280,0.723347648,15,1,0.215319925271421,24.56,0.998,6.547499279,"Repaid",0,1,0,0
13006,0.53943589,7,1,0.475538060472425,39.018,0.997,4.956399122,"Not_Repaid",0,1,0,0
25157,0.678941238,14,0,0.472017071868867,0,1,3.84829613462337,"Repaid",0,1,0,0
19557,0.701222477,20,1,0.261410961510365,39.114,0.998,6.707686467,"Repaid",0,0,1,0
59880,0.688595802,8,1,1.92011136458619,239.52,0.996,0.588023690163286,"Repaid",0,0,1,0
18824,0.590945517,17,0,0.293139722563607,37.648,0.998,1.057174026,"Repaid",0,1,0,0
13433,0.264701727,13,0,0.269730735694719,40.299,0.997,6.826992417,"Not_Repaid",1,0,0,0
37709,0.334497699,19,0,0.528848496562065,75.418,0.998,6.15411025632333,"Not_Repaid",1,0,0,0
13248,0.70513081,17,1,0.206099859056675,39.744,0.997,4.322122118,"Repaid",0,0,1,0
75363,0.663222497,19,1,1.05904373509827,0,1,6.836704329,"Repaid",1,0,0,0
27260,0.524198475,17,0,0.424085307811366,81.78,0.997,1.492388341,"Repaid",0,1,0,0
38821,0.691021553,17,1,0.605151931171743,38.821,0.999,6.074258897,"Repaid",0,1,0,0
